dir,k,step,x,y,z,T
Xp,0,0,4.4570,1.7000,2.6000,23.925
Xp,1,0,4.4570,1.7750,2.6000,18.983
Xp,2,0,4.4570,1.8500,2.6000,18.983
Xp,3,0,4.4570,1.9250,2.6000,18.640
Xp,4,0,4.4570,2.0000,2.6000,18.751
Xp,5,0,4.4570,2.0750,2.6000,18.751
Xp,6,0,4.4570,2.1500,2.6000,18.768
Xp,7,0,4.4570,2.2250,2.6000,19.149
Xp,8,0,4.4570,2.3000,2.6000,19.149
Xp,0,1,4.4258,1.7250,2.6049,23.925
Xp,1,1,4.5339,1.7930,2.5617,20.774
Xp,2,1,4.5679,1.8508,2.5642,20.033
Xp,3,1,4.5679,1.9258,2.5642,20.033
Xp,4,1,4.5676,1.9961,2.5639,20.207
Xp,5,1,4.5676,2.0711,2.5639,20.207
Xp,6,1,4.5612,2.1367,2.5601,20.311
Xp,7,1,4.5340,2.2057,2.5624,20.311
Xp,8,1,4.5340,2.2807,2.5624,21.224
Xp,0,2,4.5271,1.7388,2.5556,20.774
Xp,1,2,4.5724,1.8066,2.5407,20.774
Xp,2,2,4.6155,1.8518,2.5590,19.790
Xp,3,2,4.6155,1.9268,2.5590,19.790
Xp,4,2,4.6162,1.9889,2.5571,19.975
Xp,5,2,4.6162,2.0639,2.5571,19.975
Xp,6,2,4.6125,2.1220,2.5440,20.294
Xp,7,2,4.5853,2.1910,2.5463,20.311
Xp,8,2,4.5697,2.2650,2.5436,21.224
Xp,0,3,4.5656,1.7524,2.5347,20.774
Xp,1,3,4.6109,1.8203,2.5197,21.022
Xp,2,3,4.6730,1.8533,2.5516,19.790
Xp,3,3,4.6730,1.9283,2.5516,19.790
Xp,4,3,4.6742,1.9815,2.5478,19.975
Xp,5,3,4.6742,2.0565,2.5478,19.975
Xp,6,3,4.6689,2.1081,2.5269,20.294
Xp,7,3,4.6418,2.1771,2.5292,20.294
Xp,8,3,4.6054,2.2493,2.5248,21.224
Xp,0,4,4.6041,1.7661,2.5137,20.774
Xp,1,4,4.6485,1.8309,2.5013,21.022
Xp,2,4,4.7305,1.8547,2.5441,19.660
Xp,3,4,4.7305,1.9297,2.5441,19.660
Xp,4,4,4.7323,1.9740,2.5386,19.875
Xp,5,4,4.7323,2.0490,2.5386,19.875
Xp,6,4,4.7254,2.0941,2.5097,20.294
Xp,7,4,4.6982,2.1632,2.5120,20.294
Xp,8,4,4.6398,2.2366,2.5088,21.524
Xp,0,5,4.6417,1.7767,2.4953,21.022
Xp,1,5,4.6861,1.8415,2.4829,21.022
Xp,2,5,4.7953,1.8560,2.5338,19.660
Xp,3,5,4.7953,1.9310,2.5338,19.660
Xp,4,5,4.7966,1.9666,2.5265,19.660
Xp,5,5,4.7966,2.0416,2.5265,19.875
Xp,6,5,4.7898,2.0867,2.4977,19.875
Xp,7,5,4.7547,2.1492,2.4949,20.433
Xp,8,5,4.6742,2.2239,2.4928,21.524
Xp,0,6,4.6793,1.7873,2.4769,21.022
Xp,1,6,4.7237,1.8521,2.4645,19.790
Xp,2,6,4.8601,1.8573,2.5235,19.611
Xp,3,6,4.8601,1.9323,2.5235,19.611
Xp,4,6,4.8614,1.9679,2.5162,19.611
Xp,5,6,4.8610,2.0342,2.5145,19.936
Xp,6,6,4.8541,2.0793,2.4856,19.936
Xp,7,6,4.8121,2.1366,2.4775,20.433
Xp,8,6,4.7087,2.2113,2.4768,21.524
Xp,0,7,4.7168,1.7979,2.4585,21.022
Xp,1,7,4.7885,1.8534,2.4542,19.660
Xp,2,7,4.9328,1.8577,2.5092,19.611
Xp,3,7,4.9328,1.9327,2.5092,19.611
Xp,4,7,4.9341,1.9682,2.5020,19.611
Xp,5,7,4.9306,2.0274,2.4992,19.936
Xp,6,7,4.9238,2.0725,2.4704,19.936
Xp,7,7,4.8696,2.1240,2.4602,20.982
Xp,8,7,4.7651,2.1973,2.4597,20.433
Xp,0,8,4.7235,1.8033,2.4471,22.396
Xp,1,8,4.8122,1.8523,2.4379,20.978
Xp,2,8,5.0055,1.8580,2.4950,19.661
Xp,3,8,5.0055,1.9330,2.4950,19.661
Xp,4,8,5.0082,1.9680,2.4870,19.661
Xp,5,8,5.0003,2.0206,2.4840,20.062
Xp,6,8,4.9934,2.0658,2.4551,20.062
Xp,7,8,4.9211,2.1144,2.4447,21.991
Xp,8,8,4.8226,2.1847,2.4423,22.106
Xp,0,9,4.7251,1.8115,2.4394,22.396
Xp,1,9,4.8358,1.8511,2.4216,20.978
Xp,2,9,5.0796,1.8578,2.4800,19.661
Xp,3,9,5.0796,1.9328,2.4800,19.661
Xp,4,9,5.0822,1.9678,2.4720,19.661
Xp,5,9,5.0696,2.0142,2.4685,20.062
Xp,6,9,5.0331,2.0586,2.4341,21.009
Xp,7,9,4.9445,2.1058,2.4281,21.991
Xp,8,9,4.8378,2.1730,2.4278,22.106
Xp,0,10,4.7267,1.8197,2.4316,22.396
Xp,1,10,4.8595,1.8500,2.4053,20.578
Xp,2,10,5.1537,1.8571,2.4648,19.748
Xp,3,10,5.1537,1.9321,2.4648,19.748
Xp,4,10,5.1564,1.9671,2.4568,19.748
Xp,5,10,5.1372,2.0081,2.4533,20.236
Xp,6,10,5.0729,2.0515,2.4132,21.009
Xp,7,10,4.9679,2.0971,2.4115,21.991
Xp,8,10,4.8531,2.1613,2.4132,21.991
Xp,0,11,4.7284,1.8280,2.4238,22.396
Xp,1,11,4.8701,1.8521,2.3924,20.578
Xp,2,11,5.2279,1.8564,2.4496,20.367
Xp,3,11,5.2279,1.9314,2.4496,20.367
Xp,4,11,5.2055,1.9646,2.4346,20.397
Xp,5,11,5.1800,2.0016,2.4323,20.991
Xp,6,11,5.1156,2.0450,2.3921,20.991
Xp,7,11,4.9928,2.0897,2.3954,21.009
Xp,8,11,4.8765,2.1526,2.3966,21.991
Xp,0,12,4.7300,1.8362,2.4160,22.265
Xp,1,12,4.9093,1.8503,2.3716,20.578
Xp,2,12,5.2801,1.8538,2.4273,20.367
Xp,3,12,5.2801,1.9288,2.4273,20.367
Xp,4,12,5.2578,1.9620,2.4122,20.367
Xp,5,12,5.2227,1.9951,2.4113,21.015
Xp,6,12,5.1584,2.0384,2.3711,20.991
Xp,7,12,5.0325,2.0826,2.3744,21.009
Xp,8,12,4.9000,2.1440,2.3800,21.991
Xp,0,13,4.7367,1.8416,2.4047,22.265
Xp,1,13,4.9200,1.8524,2.3588,20.578
Xp,2,13,5.3324,1.8511,2.4050,20.372
Xp,3,13,5.3324,1.9261,2.4050,20.372
Xp,4,13,5.3101,1.9593,2.3899,20.367
Xp,5,13,5.2672,1.9891,2.3906,21.015
Xp,6,13,5.2011,2.0319,2.3501,20.991
Xp,7,13,5.0723,2.0754,2.3534,21.009
Xp,8,13,4.9234,2.1353,2.3634,21.991
Xp,0,14,4.7433,1.8470,2.3933,22.265
Xp,1,14,4.9592,1.8506,2.3380,20.578
Xp,2,14,5.3404,1.8512,2.3957,20.372
Xp,3,14,5.3868,1.9233,2.3828,20.372
Xp,4,14,5.3645,1.9565,2.3677,20.372
Xp,5,14,5.3117,1.9831,2.3700,21.015
Xp,6,14,5.2456,2.0259,2.3295,21.431
Xp,7,14,5.1150,2.0689,2.3324,20.991
Xp,8,14,4.9468,2.1267,2.3468,21.991
Xp,0,15,4.7500,1.8524,2.3819,20.978
Xp,1,15,4.9663,1.8517,2.3264,21.068
Xp,2,15,5.3484,1.8513,2.3864,20.372
Xp,3,15,5.4413,1.9205,2.3606,20.372
Xp,4,15,5.4189,1.9537,2.3456,20.372
Xp,5,15,5.3569,1.9776,2.3499,21.073
Xp,6,15,5.2798,2.0200,2.3096,21.431
Xp,7,15,5.1465,2.0625,2.3128,21.463
Xp,8,15,4.9702,2.1180,2.3302,22.043
Xp,0,16,4.7737,1.8513,2.3656,20.978
Xp,1,16,5.0000,1.8484,2.3057,22.509
Xp,2,16,5.3564,1.8515,2.3771,20.372
Xp,3,16,5.4973,1.9173,2.3393,20.475
Xp,4,16,5.4733,1.9509,2.3234,20.712
Xp,5,16,5.4022,1.9721,2.3298,21.433
Xp,6,16,5.3139,2.0141,2.2898,21.431
Xp,7,16,5.1780,2.0561,2.2932,21.463
Xp,8,16,4.9848,2.1111,2.3168,22.523
Xp,0,17,4.7973,1.8501,2.3493,20.978
Xp,1,17,5.0071,1.8495,2.2942,22.509
Xp,2,17,5.4108,1.8486,2.3549,22.832
Xp,3,17,5.5458,1.9137,2.3169,20.712
Xp,4,17,5.5219,1.9473,2.3010,20.712
Xp,5,17,5.4474,1.9687,2.3073,20.696
Xp,6,17,5.3499,2.0086,2.2700,21.433
Xp,7,17,5.2095,2.0497,2.2735,21.431
Xp,8,17,4.9993,2.1041,2.3035,22.523
Xp,0,18,4.8040,1.8555,2.3379,20.978
Xp,1,18,5.0408,1.8463,2.2735,22.509
Xp,2,18,5.4188,1.8487,2.3457,22.832
Xp,3,18,5.5946,1.9098,2.2949,20.760
Xp,4,18,5.5704,1.9436,2.2786,20.760
Xp,5,18,5.4959,1.9650,2.2849,20.712
Xp,6,18,5.3858,2.0031,2.2502,21.433
Xp,7,18,5.2437,2.0438,2.2537,21.431
Xp,8,18,5.0138,2.0972,2.2901,22.523
Xp,0,19,4.8168,1.8525,2.3255,21.592
Xp,1,19,5.0479,1.8474,2.2619,22.509
Xp,2,19,5.4268,1.8489,2.3364,22.832
Xp,3,19,5.6434,1.9059,2.2728,20.760
Xp,4,19,5.6192,1.9398,2.2566,20.760
Xp,5,19,5.5444,1.9614,2.2626,20.712
Xp,6,19,5.4218,1.9977,2.2305,21.433
Xp,7,19,5.2779,2.0379,2.2338,21.431
Xp,8,19,5.0283,2.0902,2.2767,22.523
Xp,0,20,4.8296,1.8494,2.3131,22.653
Xp,1,20,5.0549,1.8485,2.2504,22.509
Xp,2,20,5.4348,1.8490,2.3271,22.705
Xp,3,20,5.6922,1.9020,2.2508,20.839
Xp,4,20,5.6680,1.9359,2.2346,20.760
Xp,5,20,5.5930,1.9578,2.2402,20.760
Xp,6,20,5.4578,1.9922,2.2107,21.521
Xp,7,20,5.3120,2.0320,2.2140,21.431
Xp,8,20,5.0562,2.0833,2.2578,21.537
Xp,0,21,4.8424,1.8464,2.3007,22.653
Xp,1,21,5.0620,1.8496,2.2388,22.509
Xp,2,21,5.4435,1.8490,2.3163,22.705
Xp,3,21,5.7409,1.8974,2.2292,20.839
Xp,4,21,5.7166,1.9313,2.2129,20.839
Xp,5,21,5.6418,1.9539,2.2181,20.760
Xp,6,21,5.4879,1.9875,2.1921,21.811
Xp,7,21,5.3372,2.0262,2.1958,21.810
Xp,8,21,5.0840,2.0764,2.2389,21.537
Xp,0,22,4.8413,1.8511,2.2948,21.592
Xp,1,22,5.0957,1.8464,2.2181,22.568
Xp,2,22,5.4521,1.8491,2.3056,22.826
Xp,3,22,5.7895,1.8928,2.2075,21.052
Xp,4,22,5.7593,1.9266,2.1907,21.052
Xp,5,22,5.6838,1.9498,2.1957,21.010
Xp,6,22,5.5181,1.9828,2.1735,21.811
Xp,7,22,5.3646,2.0208,2.1772,21.810
Xp,8,22,5.1155,2.0700,2.2193,21.463
Xp,0,23,4.8403,1.8559,2.2889,21.592
Xp,1,23,5.1035,1.8470,2.2067,22.590
Xp,2,23,5.4626,1.8495,2.2956,22.826
Xp,3,23,5.8264,1.8890,2.1883,21.546
Xp,4,23,5.8020,1.9219,2.1684,21.052
Xp,5,23,5.7265,1.9451,2.1735,21.052
Xp,6,23,5.5483,1.9781,2.1550,21.811
Xp,7,23,5.3921,2.0154,2.1587,21.810
Xp,8,23,5.1376,2.0639,2.2018,21.922
Xp,0,24,4.8530,1.8528,2.2765,21.068
Xp,1,24,5.1096,1.8475,2.1954,22.590
Xp,2,24,5.4732,1.8498,2.2856,22.826
Xp,3,24,5.8633,1.8851,2.1691,21.546
Xp,4,24,5.8389,1.9181,2.1492,21.546
Xp,5,24,5.7691,1.9405,2.1512,21.052
Xp,6,24,5.5785,1.9733,2.1364,21.843
Xp,7,24,5.4195,2.0101,2.1401,21.810
Xp,8,24,5.1597,2.0577,2.1844,21.922
Xp,0,25,4.8809,1.8497,2.2574,22.485
Xp,1,25,5.1157,1.8480,2.1842,22.590
Xp,2,25,5.5217,1.8462,2.2632,22.826
Xp,3,25,5.9002,1.8813,2.1499,21.546
Xp,4,25,5.8758,1.9143,2.1300,21.546
Xp,5,25,5.8118,1.9358,2.1289,21.546
Xp,6,25,5.6090,1.9691,2.1180,21.010
Xp,7,25,5.4470,2.0047,2.1215,21.810
Xp,8,25,5.1818,2.0516,2.1669,21.922
Xp,0,26,4.9088,1.8465,2.2383,22.485
Xp,1,26,5.1218,1.8486,2.1729,22.590
Xp,2,26,5.5322,1.8466,2.2533,22.826
Xp,3,26,5.9371,1.8775,2.1307,21.703
Xp,4,26,5.9127,1.9105,2.1108,21.546
Xp,5,26,5.8487,1.9320,2.1097,21.546
Xp,6,26,5.6510,1.9650,2.0956,21.010
Xp,7,26,5.4772,2.0000,2.1030,21.811
Xp,8,26,5.2039,2.0454,2.1494,21.922
Xp,0,27,4.9144,1.8485,2.2273,22.485
Xp,1,27,5.1279,1.8491,2.1617,22.590
Xp,2,27,5.5428,1.8470,2.2433,22.826
Xp,3,27,5.9728,1.8745,2.1125,21.703
Xp,4,27,5.9484,1.9075,2.0925,21.703
Xp,5,27,5.8856,1.9282,2.0905,21.546
Xp,6,27,5.6865,1.9607,2.0735,21.288
Xp,7,27,5.5074,1.9952,2.0844,22.109
Xp,8,27,5.2290,2.0396,2.1312,21.850
Xp,0,28,4.9200,1.8504,2.2162,21.068
Xp,1,28,5.1340,1.8497,2.1505,22.590
Xp,2,28,5.5533,1.8473,2.2333,22.826
Xp,3,28,6.0085,1.8715,2.0942,21.703
Xp,4,28,5.9807,1.9045,2.0737,21.798
Xp,5,28,5.9190,1.9245,2.0707,21.648
Xp,6,28,5.7232,1.9561,2.0513,21.300
Xp,7,28,5.5310,1.9906,2.0669,22.109
Xp,8,28,5.2541,2.0339,2.1130,21.850
Xp,0,29,4.9224,1.8521,2.2069,21.542
Xp,1,29,5.1401,1.8502,2.1392,21.218
Xp,2,29,5.5639,1.8477,2.2233,22.826
Xp,3,29,6.0408,1.8685,2.0754,21.798
Xp,4,29,6.0130,1.9015,2.0549,21.798
Xp,5,29,5.9513,1.9215,2.0519,21.798
Xp,6,29,5.7599,1.9515,2.0291,21.300
Xp,7,29,5.5546,1.9859,2.0494,22.109
Xp,8,29,5.2793,2.0281,2.0948,21.850
Xp,0,30,4.9415,1.8480,2.1899,22.619
Xp,1,30,5.1462,1.8507,2.1280,21.218
Xp,2,30,5.5744,1.8481,2.2133,22.873
Xp,3,30,6.0706,1.8658,2.0580,21.993
Xp,4,30,6.0454,1.8985,2.0360,21.798
Xp,5,30,5.9836,1.9185,2.0331,21.798
Xp,6,30,5.7967,1.9468,2.0069,21.300
Xp,7,30,5.5783,1.9812,2.0319,22.106
Xp,8,30,5.2969,2.0225,2.0788,22.240
Xp,0,31,4.9439,1.8497,2.1806,22.619
Xp,1,31,5.1523,1.8513,2.1167,21.218
Xp,2,31,5.5888,1.8481,2.2024,22.660
Xp,3,31,6.1005,1.8630,2.0406,21.993
Xp,4,31,6.0752,1.8958,2.0186,21.993
Xp,5,31,6.0160,1.9155,2.0142,21.798
Xp,6,31,5.8300,1.9431,1.9872,21.648
Xp,7,31,5.6027,1.9769,2.0144,22.106
Xp,8,31,5.3144,2.0169,2.0627,22.240
Xp,0,32,4.9630,1.8456,2.1635,22.619
Xp,1,32,5.1584,1.8518,2.1055,21.218
Xp,2,32,5.6031,1.8480,2.1916,22.660
Xp,3,32,6.1303,1.8603,2.0232,21.993
Xp,4,32,6.1050,1.8930,2.0013,21.993
Xp,5,32,6.0483,1.9126,1.9954,21.798
Xp,6,32,5.8634,1.9394,1.9674,21.783
Xp,7,32,5.6272,1.9726,1.9968,22.106
Xp,8,32,5.3320,2.0114,2.0466,22.172
Xp,0,33,4.9654,1.8473,2.1542,22.619
Xp,1,33,5.1645,1.8524,2.0943,21.218
Xp,2,33,5.6175,1.8480,2.1807,22.660
Xp,3,33,6.1601,1.8575,2.0058,21.993
Xp,4,33,6.1349,1.8903,1.9839,21.993
Xp,5,33,6.0781,1.9098,1.9780,21.993
Xp,6,33,5.8930,1.9359,1.9475,21.783
Xp,7,33,5.6516,1.9684,1.9792,21.288
Xp,8,33,5.3521,2.0061,2.0298,22.172
Xp,0,34,4.9677,1.8490,2.1449,22.619
Xp,1,34,5.1865,1.8480,2.0754,22.598
Xp,2,34,5.6318,1.8480,2.1698,22.660
Xp,3,34,6.1876,1.8550,1.9894,22.119
Xp,4,34,6.1647,1.8875,1.9665,22.051
Xp,5,34,6.1056,1.9072,1.9602,22.051
Xp,6,34,5.9226,1.9324,1.9277,21.783
Xp,7,34,5.6811,1.9641,1.9579,21.573
Xp,8,34,5.3722,2.0008,2.0130,22.172
Xp,0,35,4.9701,1.8507,2.1356,21.357
Xp,1,35,5.1915,1.8484,2.0645,22.598
Xp,2,35,5.6462,1.8479,2.1589,22.660
Xp,3,35,6.2151,1.8525,1.9729,22.119
Xp,4,35,6.1908,1.8852,1.9493,22.131
Xp,5,35,6.1332,1.9046,1.9423,22.051
Xp,6,35,5.9513,1.9294,1.9088,21.923
Xp,7,35,5.7122,1.9596,1.9364,21.563
Xp,8,35,5.3923,1.9955,1.9962,22.172
Xp,0,36,4.9746,1.8518,2.1250,21.357
Xp,1,36,5.1964,1.8487,2.0536,22.598
Xp,2,36,5.6605,1.8479,2.1480,22.660
